pollutant,horizon_h,feature,importance
CO(GT),6,PT08.S2(NMHC)_lag12,0.0027894935826710547
CO(GT),6,PT08.S2(NMHC)_lag24,0.004387575928622567
CO(GT),6,PT08.S3(NOx)_lag1,0.004610786705259012
CO(GT),6,PT08.S3(NOx)_lag6,0.004588955744592658
CO(GT),6,PT08.S3(NOx)_lag12,0.00493338857457467
CO(GT),6,PT08.S3(NOx)_lag24,0.005458108688950938
CO(GT),6,PT08.S4(NO2)_lag1,0.00445223032736542
CO(GT),6,PT08.S4(NO2)_lag6,0.00516725488038907
CO(GT),6,PT08.S4(NO2)_lag12,0.0051538213834446634
CO(GT),6,PT08.S4(NO2)_lag24,0.005956642023779103
CO(GT),6,PT08.S5(O3)_lag1,0.006786095390256003
CO(GT),6,PT08.S5(O3)_lag6,0.004425289896580636
CO(GT),6,PT08.S5(O3)_lag12,0.004289084639874457
CO(GT),6,PT08.S5(O3)_lag24,0.006014943079804585
CO(GT),6,CO(GT)_roll_mean_6h,0.02223348768442363
CO(GT),6,CO(GT)_roll_std_6h,0.050984222222775454
CO(GT),6,CO(GT)_roll_mean_24h,0.16582241843983603
CO(GT),6,CO(GT)_roll_std_24h,0.0403269642929131
CO(GT),6,C6H6(GT)_roll_mean_6h,0.007437969899175992
CO(GT),6,C6H6(GT)_roll_std_6h,0.006311033979415585
CO(GT),6,C6H6(GT)_roll_mean_24h,0.008971919771127799
CO(GT),6,C6H6(GT)_roll_std_24h,0.011053407521411455
CO(GT),6,NOx(GT)_roll_mean_6h,0.033750415213694596
CO(GT),6,NOx(GT)_roll_std_6h,0.00920154206659619
CO(GT),6,NOx(GT)_roll_mean_24h,0.01604918101230532
CO(GT),6,NOx(GT)_roll_std_24h,0.009324007180021283
CO(GT),6,NO2(GT)_roll_mean_6h,0.009754835261016883
CO(GT),6,NO2(GT)_roll_std_6h,0.015598292996991529
CO(GT),6,NO2(GT)_roll_mean_24h,0.014156997913957338
CO(GT),6,NO2(GT)_roll_std_24h,0.008898890901062637
C6H6(GT),6,PT08.S1(CO),0.005750094705584948
C6H6(GT),6,PT08.S2(NMHC),0.019855777466552937
C6H6(GT),6,PT08.S3(NOx),0.015162204769244491
C6H6(GT),6,PT08.S4(NO2),0.0075629212114549545
C6H6(GT),6,PT08.S5(O3),0.007551769031539245
C6H6(GT),6,T,0.010574504484313933
C6H6(GT),6,RH,0.016313299630879668
C6H6(GT),6,AH,0.008836799150296955
C6H6(GT),6,Hour,0.12557249507960078
C6H6(GT),6,Day,0.009988639132613341
C6H6(GT),6,Month,0.002253276943092249
C6H6(GT),6,hour,0.10483109023125234
C6H6(GT),6,dayofweek,0.012777399787032927
C6H6(GT),6,month,0.00198633268259544
C6H6(GT),6,is_weekend,0.014564056407057662
C6H6(GT),6,hour_sin,0.017063153296804245
C6H6(GT),6,hour_cos,0.0784795068251193
C6H6(GT),6,dow_sin,0.017746069120177704
C6H6(GT),6,dow_cos,0.003055943640455523
C6H6(GT),6,month_sin,0.002104161758865152
C6H6(GT),6,month_cos,0.004481278221855194
C6H6(GT),6,CO(GT)_lag1,0.00331722202491653
C6H6(GT),6,CO(GT)_lag6,0.003635502896577971
C6H6(GT),6,CO(GT)_lag12,0.004249465220463896
C6H6(GT),6,CO(GT)_lag24,0.0046720941690309705
C6H6(GT),6,C6H6(GT)_lag1,0.002787139276642562
C6H6(GT),6,C6H6(GT)_lag6,0.0028699169847534495
C6H6(GT),6,C6H6(GT)_lag12,0.002160266631946184
C6H6(GT),6,C6H6(GT)_lag24,0.002670437161962605
C6H6(GT),6,NOx(GT)_lag1,0.006122862734196834
C6H6(GT),6,NOx(GT)_lag6,0.006153865957571006
C6H6(GT),6,NOx(GT)_lag12,0.005996197566455406
C6H6(GT),6,NOx(GT)_lag24,0.008771681156435219
C6H6(GT),6,NO2(GT)_lag1,0.00430426190840601
C6H6(GT),6,NO2(GT)_lag6,0.00690626421577919
C6H6(GT),6,NO2(GT)_lag12,0.005396204689937806
C6H6(GT),6,NO2(GT)_lag24,0.009967568038677823
C6H6(GT),6,PT08.S1(CO)_lag1,0.0038116580232696196
C6H6(GT),6,PT08.S1(CO)_lag6,0.004516644980769871
C6H6(GT),6,PT08.S1(CO)_lag12,0.0044249818818398986
C6H6(GT),6,PT08.S1(CO)_lag24,0.007453056092631863
C6H6(GT),6,PT08.S2(NMHC)_lag1,0.0032198774042649257
C6H6(GT),6,PT08.S2(NMHC)_lag6,0.004308196221015265
C6H6(GT),6,PT08.S2(NMHC)_lag12,0.0029558417182825704
C6H6(GT),6,PT08.S2(NMHC)_lag24,0.003988725790724392
C6H6(GT),6,PT08.S3(NOx)_lag1,0.007220602288688169
C6H6(GT),6,PT08.S3(NOx)_lag6,0.005589989272118846
C6H6(GT),6,PT08.S3(NOx)_lag12,0.005955737007940295
C6H6(GT),6,PT08.S3(NOx)_lag24,0.00575219545489377
C6H6(GT),6,PT08.S4(NO2)_lag1,0.0063244649194894855
C6H6(GT),6,PT08.S4(NO2)_lag6,0.007351835582916123
C6H6(GT),6,PT08.S4(NO2)_lag12,0.006578898142096511
C6H6(GT),6,PT08.S4(NO2)_lag24,0.004959432522337524
C6H6(GT),6,PT08.S5(O3)_lag1,0.0068036704752052635
C6H6(GT),6,PT08.S5(O3)_lag6,0.006008450050202293
C6H6(GT),6,PT08.S5(O3)_lag12,0.005410136638136303
C6H6(GT),6,PT08.S5(O3)_lag24,0.005824264508536406
C6H6(GT),6,CO(GT)_roll_mean_6h,0.005804741404118526
C6H6(GT),6,CO(GT)_roll_std_6h,0.005353855424685297
C6H6(GT),6,CO(GT)_roll_mean_24h,0.011124708648378993
C6H6(GT),6,CO(GT)_roll_std_24h,0.006276437596300506
C6H6(GT),6,C6H6(GT)_roll_mean_6h,0.0326086380738474
C6H6(GT),6,C6H6(GT)_roll_std_6h,0.011831661931141477
C6H6(GT),6,C6H6(GT)_roll_mean_24h,0.04020072084787695
C6H6(GT),6,C6H6(GT)_roll_std_24h,0.1316165124384317
C6H6(GT),6,NOx(GT)_roll_mean_6h,0.007915070615357494
C6H6(GT),6,NOx(GT)_roll_std_6h,0.006546516666253216
C6H6(GT),6,NOx(GT)_roll_mean_24h,0.013508804282039094
C6H6(GT),6,NOx(GT)_roll_std_24h,0.008829928715772938
C6H6(GT),6,NO2(GT)_roll_mean_6h,0.006721364454507341
C6H6(GT),6,NO2(GT)_roll_std_6h,0.00775172721665927
C6H6(GT),6,NO2(GT)_roll_mean_24h,0.021747475906721932
C6H6(GT),6,NO2(GT)_roll_std_24h,0.007211452592405977
NOx(GT),6,PT08.S1(CO),0.004078193106581298
NOx(GT),6,PT08.S2(NMHC),0.0031756875887106735
NOx(GT),6,PT08.S3(NOx),0.0035660319269345086
NOx(GT),6,PT08.S4(NO2),0.0038940076183532368
NOx(GT),6,PT08.S5(O3),0.009850543850186487
NOx(GT),6,T,0.012431404905999772
NOx(GT),6,RH,0.008437197046832174
NOx(GT),6,AH,0.0098699582874004
NOx(GT),6,Hour,0.0511933901214805
NOx(GT),6,Day,0.004439747456581049
NOx(GT),6,Month,0.13402226059947667
NOx(GT),6,hour,0.05757662455835206
NOx(GT),6,dayofweek,0.0049565431066734686
NOx(GT),6,month,0.17065509152646324
NOx(GT),6,is_weekend,0.0017027884818254283
NOx(GT),6,hour_sin,0.0029356387383455205
